image_id,Location,Filename,Year,Month,Day,Hour,AQI,pm25,pm10,O3,CO,SO2,NO2,AQI_Class,image_path,datetime_image,datetime_aqi,uses_hourly_measure,conf_twilight,sub_pm25,sub_pm10,dominant,is_pm_dominant,soft_aqi_flag,soft_aqi,conf_softlabel,conf_temporal,label_confidence,is_low_information,country_group,city,aqi_bin,strata
6927,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-545.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-545.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6928,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-549.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-549.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6929,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-553.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-553.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6930,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-557.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-557.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6931,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-561.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-561.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6932,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-565.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-565.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6933,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-569.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-569.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6935,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-573.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-573.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6936,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-577.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-577.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6937,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-581.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-581.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6938,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-585.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-585.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6939,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-589.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-589.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6940,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-593.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-593.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6942,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-601.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-601.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6943,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-605.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-605.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6944,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-609.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-609.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6945,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-61.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-61.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6946,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-613.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-613.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6948,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-621.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-621.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6949,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-625.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-625.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6952,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-637.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-637.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6953,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-641.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-641.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6954,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-645.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-645.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6956,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-65.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-65.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6957,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-653.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-653.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6958,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-657.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-657.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6959,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-661.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-661.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6962,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-673.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-673.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6963,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-677.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-677.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6964,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-681.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-681.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6965,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-685.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-685.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6966,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-689.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-689.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6967,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-69.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-69.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6968,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-693.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-693.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6969,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-697.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-697.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6970,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-701.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-701.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6971,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-705.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-705.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6972,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-709.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-709.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6973,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-713.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-713.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6974,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-717.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-717.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6975,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-721.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-721.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6976,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-725.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-725.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6977,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-729.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-729.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6978,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-73.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-73.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6980,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-737.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-737.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6981,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-741.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-741.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6982,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-745.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-745.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
6983,"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-749.jpg,2023,3,2,9:00,223,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-03-02-09.00-1-749.jpg,2023-03-02 09:00:00,2023-03-02 09:00:00,True,1.0,439.2307692307692,332.6153846153846,sub_pm25,True,1,439.2307692307692,0.5,1.0,0.5,False,PM25VISION,Knowledge park,4,Knowledge park_4
